postnummer,week,weekno,postnummer_first_2,Utbildning: Förgymnasial,Utbildning: Gymnasial,Utbildning: Eftergymnasial mindre än 3 år,Utbildning: Eftergymnasial 3 år eller längre inkl. forskarutbildning,Utbildning: Uppgift saknas,"Bakgrund: Svensk, född i Sverige med båda föräldrarna födda i Sverige","Bakgrund: Svensk, född i Sverige med en förälder född i Sverige","Bakgrund: Utländsk, född utomlands","Bakgrund: Utländsk, född i Sverige med båda föräldrarna födda utomlands",Upplåtelse: Äganderätt,Upplåtelse: Bostadsrätt,Upplåtelse: Hyresrätt,Upplåtelse: Uppgift saknas,0 personbilar,1 personbil,2 personbilar,"Bransch: Jordbruk, skogsbruk, jakt och fiske",Bransch: Tillverkning och utvinning,Bransch: Energi och miljöverksamhet,Bransch: Byggverksamhet,Bransch: Handel,Bransch: Transport och magasinering,Bransch: Hotell- och restaurangverksamhet,Bransch: Information och kommunikation,Bransch: Finans- och försäkringsverksamhet,Bransch: Fastighetsverksamhet,Bransch: Företagstjänster,Bransch: Offentlig förvaltning och försvar,Bransch: Utbildning,"Bransch: Vård och omsorg, sociala tjänster",Bransch: Kulturella och personliga tjänster m.m.,Bransch: Okänd verksamhet,Medelantal personer per hushåll
75318,2020w55,55,75XXX,0.059168444,0.235607676,0.164179105,0.518123667,0.022921109,0.566729918,0.090765338,0.264705882,0.077798861,0,0.719481341,0.258380772,0.022137887,1810,655,38,0.001777251,0.039691943,0.009478673,0.04443128,0.10485782,0.045616114,0.035545024,0.069905213,0.036137441,0.013625592,0.148696683,0.095971564,0.118483412,0.184241706,0.043246446,0.008293839,2.2
75319,2020w55,55,75XXX,0.098795181,0.260240964,0.163855422,0.404819277,0.072289157,0.672209026,0.076009501,0.209026128,0.042755344,0,0.635391924,0.350356295,0.014251781,626,147,9,0,0.023809524,0.008928571,0.038690476,0.104166667,0.047619048,0.044642857,0.053571429,0.047619048,0.017857143,0.142857143,0.104166667,0.127976191,0.181547619,0.056547619,0,1.5
75320,2020w55,55,75XXX,0.06928839,0.297752809,0.162921348,0.43258427,0.037453184,0.63902439,0.104390244,0.202926829,0.053658537,0,0.490731707,0.418536585,0.090731707,675,206,10,0,0.03646833,0.005758157,0.030710173,0.124760077,0.034548944,0.028790787,0.074856046,0.02303263,0.032629559,0.16890595,0.076775432,0.147792706,0.143953935,0.057581574,0.013435701,1.8
75321,2020w55,55,75XXX,0.041958042,0.205128205,0.195804196,0.447552448,0.10955711,0.510752688,0.080645161,0.358870968,0.049731183,0,0.612903226,0.239247312,0.147849462,530,126,11,0,0.043613707,0.009345794,0.031152648,0.087227414,0.034267913,0.059190031,0.080996885,0.024922118,0.028037383,0.165109034,0.059190031,0.130841122,0.180685358,0.056074766,0.009345794,1.6
75322,2020w55,55,75XXX,0.06949807,0.235521236,0.167953668,0.492277992,0.034749035,0.683928571,0.074107143,0.205357143,0.036607143,0,0.641071429,0.2875,0.071428571,812,210,8,0.006185567,0.045360825,0.006185567,0.020618557,0.094845361,0.043298969,0.037113402,0.063917526,0.035051546,0.028865979,0.171134021,0.094845361,0.12371134,0.169072165,0.053608247,0.006185567,1.6
75323,2020w55,55,75XXX,0.17948718,0.487179487,0.230769231,0.102564103,0,0.5,0.125,0.375,0,0,0,0.196428571,0.803571429,38,15,0,0,0.083333333,0,0.138888889,0.194444444,0,0.166666667,0.083333333,0,0.083333333,0.083333333,0,0,0.083333333,0.083333333,0,1.2
75324,2020w55,55,75XXX,0.023674242,0.256628788,0.174242424,0.529356061,0.016098485,0.791601866,0.089165371,0.093831001,0.025401763,0.56713323,0.385692068,0.035769829,0.011404873,1019,448,55,0.005405405,0.053153153,0.014414414,0.044144144,0.103603604,0.044144144,0.008108108,0.081081081,0.037837838,0.022522523,0.168468469,0.086486486,0.118918919,0.140540541,0.063063063,0.008108108,2.2
75325,2020w55,55,75XXX,0.018803419,0.176068376,0.143589744,0.651282051,0.01025641,0.73156682,0.099078341,0.137096774,0.032258065,0.038018433,0.851382489,0.091013825,0.019585253,567,213,8,0,0.053173242,0.008576329,0.032590051,0.094339623,0.041166381,0.018867925,0.106346484,0.027444254,0.027444254,0.17838765,0.101200686,0.130360206,0.121783877,0.058319039,0,1.6
75326,2020w55,55,75XXX,0.013595166,0.187311178,0.14652568,0.63897281,0.013595166,0.753396029,0.10553814,0.108672936,0.032392894,0.011494253,0.959247649,0.011494253,0.017763845,625,221,5,0.004511278,0.036090226,0.010526316,0.033082707,0.114285714,0.039097744,0.015037594,0.066165414,0.019548872,0.019548872,0.166917293,0.114285714,0.147368421,0.157894737,0.05112782,0.004511278,1.6
75327,2020w55,55,75XXX,0.029550827,0.21749409,0.157210402,0.576832151,0.01891253,0.753284672,0.086131387,0.130656934,0.029927007,0.034306569,0.85620438,0.102919708,0.006569343,877,351,17,0.003359462,0.044792833,0.012318029,0.038073908,0.115341545,0.034714446,0.029115342,0.070548712,0.025755879,0.023516237,0.17581187,0.085106383,0.117581187,0.157894737,0.059350504,0.006718925,1.6
75328,2020w55,55,75XXX,0.055837563,0.281725888,0.16751269,0.479695432,0.015228426,0.681326116,0.090663058,0.168470907,0.059539919,0.138700947,0.810554804,0.043301759,0.00744249,820,391,24,0.00375,0.05125,0.00625,0.0375,0.11125,0.05,0.02875,0.06875,0.0225,0.02125,0.17125,0.07875,0.12875,0.16375,0.05125,0.005,1.9
75329,2020w55,55,75XXX,0.032931727,0.271485944,0.164658635,0.507630522,0.023293173,0.707047444,0.077383694,0.167204053,0.048364809,0.00829111,0.730078305,0.247812068,0.013818517,1406,489,26,0.002502085,0.040867389,0.007506255,0.048373645,0.105921601,0.040033361,0.025854879,0.070058382,0.031693078,0.021684737,0.170141785,0.096747289,0.140950792,0.139282736,0.055045872,0.003336113,1.7
75330,2020w55,55,75XXX,0.034037559,0.213615024,0.179577465,0.556338028,0.016431925,0.741046832,0.094352617,0.140495868,0.024104683,0,0.919421488,0.048209366,0.032369146,978,336,11,0,0.048331415,0.010356732,0.049482163,0.100115075,0.031070196,0.035673188,0.058688147,0.027617952,0.019562716,0.187571922,0.087456847,0.140391254,0.132336018,0.064441887,0.006904488,1.6
75331,2020w55,55,75XXX,0.084090909,0.2875,0.165909091,0.4375,0.025,0.639948287,0.093083387,0.222365869,0.044602456,0,0.744667098,0.215255333,0.040077569,1070,316,21,0.003329634,0.055493896,0.009988901,0.043285239,0.102108768,0.029966704,0.044395117,0.054384018,0.029966704,0.02663707,0.157602664,0.102108768,0.120976693,0.147613763,0.064372919,0.007769145,1.7
75332,2020w55,55,75XXX,0.045283019,0.349056604,0.145283019,0.441509434,0.018867925,0.67132116,0.085929108,0.195488722,0.04726101,0,0.670613563,0.297093649,0.032292788,647,198,13,0.00589391,0.047151277,0,0.055009823,0.078585462,0.031434185,0.037328094,0.055009823,0.029469548,0.027504912,0.151277014,0.088408644,0.135559921,0.192534381,0.058939096,0.00589391,1.7
75333,2020w55,55,75XXX,0.08801956,0.276283619,0.183374083,0.431540342,0.020782396,0.684939759,0.08253012,0.190361446,0.042168675,0.177710843,0.248795181,0.558433735,0.015060241,1057,332,19,0,0.036159601,0.004987531,0.043640898,0.088528678,0.044887781,0.037406484,0.028678304,0.021197007,0.009975062,0.14713217,0.098503741,0.148379052,0.199501247,0.079800499,0.011221945,1.8
75334,2020w55,55,75XXX,0.046182846,0.27332705,0.165881244,0.505183789,0.009425071,0.798898072,0.078971534,0.100091827,0.022038567,0.527548209,0.334710744,0.130853995,0.006887052,1086,593,42,0.005376344,0.048387097,0.010752688,0.045698925,0.08781362,0.02688172,0.032258065,0.062724014,0.032258065,0.024193548,0.160394265,0.099462366,0.137992832,0.166666667,0.052867384,0.006272401,2.3
75335,2020w55,55,75XXX,0.043907794,0.289791438,0.184412733,0.465422613,0.016465423,0.786106033,0.08897014,0.101157831,0.023765996,0,0.947592931,0.046313224,0.006093845,880,490,21,0.006349206,0.052910053,0.012698413,0.061375661,0.101587302,0.038095238,0.007407407,0.050793651,0.013756614,0.023280423,0.137566138,0.106878307,0.147089947,0.17989418,0.051851852,0.008465608,1.8
75336,2020w55,55,75XXX,0.122897801,0.388098318,0.147477361,0.336351876,0.005174644,0.727009414,0.083272991,0.146270818,0.043446778,0,0.434562545,0.56109906,0.004338395,815,387,21,0.005714286,0.041428571,0.005714286,0.037142857,0.085714286,0.051428571,0.017142857,0.027142857,0.015714286,0.027142857,0.115714286,0.108571429,0.178571429,0.202857143,0.064285714,0.015714286,1.5
75337,2020w55,55,75XXX,0.060699588,0.322016461,0.148148148,0.461934156,0.007201646,0.789421651,0.081562037,0.106277805,0.022738507,0.520039584,0.358238496,0.118753093,0.002968827,963,545,61,0,0.058,0.009,0.052,0.096,0.033,0.025,0.054,0.029,0.02,0.123,0.112,0.16,0.155,0.07,0.004,2.1
75340,2020w55,55,75XXX,0.059322034,0.224576271,0.139830509,0.559322034,0.016949153,0.536516854,0.140449438,0.255617978,0.06741573,0,0.549295775,0.442253521,0.008450704,238,53,3,0,0.015228426,0,0.025380711,0.086294416,0.035532995,0,0.091370558,0.065989848,0.015228426,0.203045685,0.131979695,0.096446701,0.182741117,0.035532995,0.015228426,2.1
75341,2020w55,55,75XXX,0.029821074,0.230616302,0.166998012,0.548707754,0.023856859,0.582152975,0.086402266,0.270538244,0.060906516,0,0.149929279,0.84582744,0.004243281,609,69,3,0,0.032608696,0.016304348,0.016304348,0.081521739,0.059782609,0.065217391,0.108695652,0.016304348,0,0.233695652,0.086956522,0.10326087,0.135869565,0.043478261,0,1.5
75342,2020w55,55,75XXX,0.043824701,0.322709163,0.167330677,0.454183267,0.011952191,0.688787185,0.075514874,0.176201373,0.059496568,0,1,0,0,260,111,14,0,0.067226891,0,0.100840336,0.193277311,0.025210084,0.025210084,0.050420168,0.025210084,0.025210084,0.159663866,0.050420168,0.084033613,0.168067227,0.025210084,0,1.9
75418,2020w55,55,75XXX,0.053652968,0.341324201,0.164383562,0.429223744,0.011415525,0.636995828,0.102225313,0.202364395,0.058414465,0,0.854659249,0.131432545,0.013908206,739,358,25,0.003416856,0.050113895,0.007972665,0.072892939,0.102505695,0.047835991,0.030751708,0.044419134,0.030751708,0.025056948,0.148063781,0.089977221,0.135535308,0.16856492,0.038724374,0.003416856,2.2
75419,2020w55,55,75XXX,0.055555556,0.206349206,0.174603175,0.428571429,0.134920635,0.380165289,0.070247934,0.450413223,0.099173554,0,0.578512397,0.214876033,0.20661157,155,31,3,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0.25,0,0,1.7
75420,2020w55,55,75XXX,0.175190424,0.40914037,0.115342764,0.275299238,0.025027203,0.382334775,0.09697344,0.38295244,0.137739345,0,0,0.977764052,0.022235948,990,281,15,0.003994674,0.03195739,0.005326232,0.043941411,0.107856192,0.073235686,0.037283622,0.034620506,0.003994674,0.009320905,0.142476698,0.061251664,0.129161119,0.25033289,0.049267643,0.015978695,2.1
75421,2020w55,55,75XXX,0.11627907,0.308139535,0.137596899,0.402131783,0.035852713,0.33580811,0.078812107,0.444317533,0.14106225,0,0.055968018,0.920045688,0.023986294,955,322,12,0,0.040141677,0.010625738,0.063754427,0.079102715,0.051948052,0.060212515,0.05785124,0.007083825,0.011806375,0.154663518,0.079102715,0.140495868,0.178276269,0.049586777,0.015348288,2.4
75422,2020w55,55,75XXX,0.042210284,0.248656946,0.18342287,0.491174213,0.034535687,0.506810709,0.081728511,0.325974636,0.085486144,0,0.290943219,0.704833412,0.004223369,1500,391,22,0.005154639,0.034364261,0.011168385,0.036082474,0.102233677,0.037800687,0.045532646,0.056701031,0.01975945,0.006013746,0.152920962,0.121134021,0.147766323,0.176116839,0.042955326,0.004295533,1.9
75423,2020w55,55,75XXX,0.033219762,0.256388416,0.182282794,0.516183986,0.011925043,0.633072407,0.085616438,0.21183953,0.069471624,0,0.739726027,0.244618395,0.015655577,1234,493,21,0,0.050274223,0.011882998,0.038391225,0.123400366,0.0511883,0.02833638,0.067641682,0.026508227,0.020109689,0.158135283,0.091407678,0.140767825,0.149908592,0.033820841,0.008226691,2
75424,2020w55,55,75XXX,0.1,0.18,0.241333333,0.396,0.082666667,0.349310571,0.059750492,0.514773473,0.076165463,0,0,0.985554826,0.014445174,1276,99,5,0.004651163,0.03255814,0.007751938,0.021705426,0.136434109,0.049612403,0.102325581,0.052713178,0.020155039,0,0.164341085,0.040310078,0.113178295,0.172093023,0.069767442,0.012403101,1.6
75425,2020w55,55,75XXX,0.022675737,0.206349206,0.204081633,0.535147392,0.031746032,0.592447917,0.091145833,0.247395833,0.069010417,0,0.467532468,0.528571429,0.003896104,567,128,6,0.009478673,0.049763033,0.016587678,0.033175355,0.09478673,0.037914692,0.045023697,0.068720379,0,0.014218009,0.127962085,0.130331754,0.158767773,0.146919431,0.052132701,0.014218009,1.9
75426,2020w55,55,75XXX,0.148301574,0.404308202,0.146644573,0.264291632,0.036454018,0.390804598,0.080017683,0.375331565,0.153846154,0,0.662687887,0.332007073,0.00530504,1277,477,50,0.005489479,0.037511436,0.006404392,0.043915828,0.103385178,0.06221409,0.065873742,0.027447393,0.010978957,0.013723696,0.108874657,0.052150046,0.124428179,0.266239707,0.055809698,0.015553522,2.4
75427,2020w55,55,75XXX,0.059016393,0.381967213,0.185245902,0.342622951,0.031147541,0.53369906,0.063479624,0.304075235,0.098746082,0,0.971003135,0.022727273,0.006269592,689,337,31,0,0.042279412,0.011029412,0.049632353,0.102941177,0.049632353,0.042279412,0.036764706,0,0.014705882,0.145220588,0.066176471,0.130514706,0.231617647,0.0625,0.014705882,2
75428,2020w55,55,75XXX,0.109872612,0.437898089,0.151273885,0.286624204,0.01433121,0.552651232,0.080657207,0.276325616,0.090365945,0,0.598207618,0.369678865,0.032113518,734,335,23,0.005025126,0.05360134,0.008375209,0.068676717,0.097152429,0.061976549,0.055276382,0.036850921,0.011725293,0.018425461,0.122278057,0.046901173,0.118927973,0.247906198,0.033500838,0.013400335,2
75429,2020w55,55,75XXX,0.148399612,0.345295829,0.154219205,0.29485936,0.057225994,0.290185676,0.045623342,0.526259947,0.137931035,0,0.196286472,0.79734748,0.006366048,1215,258,17,0,0.039806996,0.00482509,0.060313631,0.095295537,0.088057901,0.07840772,0.033775633,0.020506635,0.00482509,0.166465621,0.05066345,0.1013269,0.201447527,0.031363088,0.02291918,2.1
75430,2020w55,55,75XXX,0.205180641,0.33265167,0.156100886,0.250852079,0.055214724,0.152578043,0.052262364,0.62293932,0.172220274,0,0.034373904,0.961066293,0.004559804,1517,350,37,0.003853565,0.035645472,0.002890173,0.048169557,0.094412331,0.072254335,0.075144509,0.02504817,0.006743738,0.006743738,0.150289017,0.036608863,0.110789981,0.25433526,0.048169557,0.028901734,3
75431,2020w55,55,75XXX,0.108240224,0.407821229,0.167597765,0.296089386,0.020251397,0.488674341,0.066839955,0.333457111,0.111028593,0,0.779264214,0.219620959,0.001114827,1433,688,58,0.002186589,0.047376093,0.009475219,0.065597668,0.12755102,0.08090379,0.04664723,0.027696793,0.017492711,0.013848397,0.119533528,0.04664723,0.12244898,0.208454811,0.052478134,0.011661808,2.2
75432,2020w55,55,75XXX,0.097530864,0.448148148,0.139506173,0.296296296,0.018518519,0.720360825,0.070876289,0.163015464,0.045747423,0.006443299,0.701030928,0.288659794,0.003865979,894,467,35,0.007741935,0.058064516,0.011612903,0.070967742,0.112258065,0.04516129,0.042580645,0.038709677,0.018064516,0.014193548,0.103225807,0.086451613,0.139354839,0.19483871,0.046451613,0.010322581,1.6
75433,2020w55,55,75XXX,0.128733265,0.439752832,0.15653965,0.258496396,0.016477858,0.649444444,0.086666667,0.215,0.048888889,0,0.598888889,0.395555556,0.005555556,1084,468,28,0.006841505,0.064994299,0.009122007,0.080957811,0.125427594,0.059293044,0.043329533,0.023945268,0.009122007,0.015963512,0.116305587,0.062713797,0.125427594,0.204104903,0.042189282,0.010262258,1.7
75434,2020w55,55,75XXX,0.127504554,0.422586521,0.14571949,0.289617486,0.014571949,0.614720812,0.08680203,0.234010152,0.064467005,0,0.377664975,0.611675127,0.010659898,1215,478,25,0.005940594,0.06039604,0.005940594,0.081188119,0.11980198,0.057425743,0.037623762,0.037623762,0.014851485,0.017821782,0.121782178,0.066336634,0.095049505,0.213861386,0.046534653,0.017821782,1.7
75435,2020w55,55,75XXX,0.085787452,0.361075544,0.161331626,0.363636364,0.028169014,0.691122524,0.084372707,0.170212766,0.054292003,0,0.685986794,0.305209098,0.008804109,846,358,15,0.004021448,0.05227882,0.016085791,0.077747989,0.111260054,0.050938338,0.034852547,0.033512064,0.024128686,0.026809651,0.151474531,0.084450402,0.119302949,0.172922252,0.034852547,0.00536193,1.6
75436,2020w55,55,75XXX,0.123836127,0.444134078,0.146182495,0.267225326,0.018621974,0.596633778,0.099825885,0.243180499,0.060359837,0,0.30992455,0.687173535,0.002901915,1041,391,27,0,0.06610703,0.008394544,0.053515215,0.10703043,0.069254984,0.033578174,0.036726128,0.012591815,0.016789087,0.133263379,0.065057712,0.129066107,0.210912907,0.037775446,0.019937041,1.8
75437,2020w55,55,75XXX,0.062088429,0.392285983,0.185324553,0.348071496,0.012229539,0.740354536,0.083941606,0.132429614,0.043274244,0.104796663,0.815432742,0.074035454,0.005735141,1016,552,52,0.002806361,0.064546305,0.010289991,0.090739008,0.133769878,0.055191768,0.028063611,0.048643592,0.012160898,0.016838167,0.138447147,0.063610851,0.139382601,0.150608045,0.038353602,0.006548176,1.9
75439,2020w55,55,75XXX,0.125645439,0.419965577,0.158347676,0.275387263,0.020654045,0.564831261,0.111900533,0.241563055,0.081705151,0,0.395204263,0.604795737,0,560,265,24,0,0.053639847,0.005747126,0.061302682,0.084291188,0.074712644,0.038314176,0.034482759,0.005747126,0.015325671,0.120689655,0.074712644,0.141762452,0.22605364,0.044061303,0.019157088,2.2
75440,2020w55,55,75XXX,0.06610703,0.303252886,0.162644281,0.445960126,0.022035677,0.724710619,0.078007046,0.163059889,0.034222446,0.835430297,0.014091595,0.119275289,0.031202818,894,485,95,0.007345226,0.050367261,0.014690451,0.051416579,0.097586569,0.025183631,0.04616999,0.053515215,0.027282267,0.020986359,0.161594963,0.082896118,0.116474292,0.175236097,0.049317943,0.019937041,2.7
75441,2020w55,55,75XXX,0.121559633,0.394495413,0.163990826,0.263761468,0.056192661,0.554465669,0.068662881,0.283427981,0.093443469,0.295818276,0.472896231,0.223541559,0.007743934,1093,489,46,0.005084746,0.045762712,0.011864407,0.066101695,0.096610169,0.055932203,0.071186441,0.028813559,0.013559322,0.020338983,0.13559322,0.06779661,0.118644068,0.201694915,0.055932203,0.005084746,1.9
75442,2020w55,55,75XXX,0.140372671,0.486956522,0.162732919,0.178881988,0.031055901,0.547748977,0.066166439,0.296725784,0.089358799,0,0.990450205,0,0.009549795,746,424,24,0,0.058414465,0.009735744,0.082058414,0.126564673,0.075104312,0.051460362,0.026425591,0.012517385,0.009735744,0.125173853,0.0472879,0.111265647,0.210013908,0.044506259,0.009735744,1.9
75443,2020w55,55,75XXX,0.031818182,0.195454546,0.168181818,0.581818182,0.022727273,0.661363636,0.125,0.143181818,0.070454545,0.977375566,0,0,0.022624434,132,101,15,0,0.0625,0,0.014423077,0.110576923,0.067307692,0,0.024038462,0.024038462,0.028846154,0.153846154,0.144230769,0.173076923,0.149038462,0.048076923,0,3.5
75444,2020w55,55,75XXX,0.107758621,0.340517241,0.158045977,0.336206897,0.057471264,0.408483896,0.093479969,0.402199529,0.095836606,0,0.347996858,0.597014925,0.054988217,726,211,11,0,0.057971014,0.010869565,0.074275362,0.126811594,0.065217391,0.057971014,0.074275362,0.014492754,0.010869565,0.157608696,0.050724638,0.108695652,0.152173913,0.038043478,0,2.1
75445,2020w55,55,75XXX,0.100204499,0.351738241,0.194274029,0.335378323,0.018404908,0.531094527,0.097014925,0.277363184,0.094527363,0.27238806,0,0.46641791,0.26119403,479,154,13,0.00974026,0.051948052,0.019480519,0.071428571,0.116883117,0.061688312,0.045454545,0.068181818,0.012987013,0.00974026,0.168831169,0.074675325,0.097402597,0.13961039,0.042207792,0.00974026,1.9
75446,2020w55,55,75XXX,0.119133574,0.496389892,0.14801444,0.222021661,0.014440433,0.713328369,0.060312733,0.182427401,0.043931497,0,0.917472119,0.078066915,0.004460967,797,374,30,0,0.078125,0.01171875,0.08203125,0.134765625,0.0546875,0.05078125,0.0234375,0.021484375,0.0078125,0.16015625,0.060546875,0.078125,0.18359375,0.0390625,0.013671875,1.6
75447,2020w55,55,75XXX,0.082894737,0.47631579,0.171052632,0.255263158,0.014473684,0.75498008,0.072377158,0.13811421,0.034528552,0.25928382,0.728779841,0.00397878,0.00795756,692,479,58,0.00397351,0.066225166,0.01589404,0.107284768,0.112582782,0.054304636,0.037086093,0.038410596,0.014569536,0.018543046,0.101986755,0.083443709,0.119205298,0.185430464,0.037086093,0.00397351,2
75448,2020w55,55,75XXX,0.11546841,0.472766885,0.155773421,0.240740741,0.015250545,0.6685747,0.070978821,0.198053807,0.062392673,0,0.998282771,0,0.00171723,769,552,47,0,0.075365579,0.011248594,0.080989876,0.122609674,0.058492688,0.040494938,0.024746907,0.003374578,0.01912261,0.143982002,0.057367829,0.109111361,0.206974128,0.035995501,0.010123735,2.1
75449,2020w55,55,75XXX,0.049861496,0.38365651,0.153739612,0.394736842,0.01800554,0.747111682,0.075738126,0.137997433,0.03915276,0.90436457,0.073170732,0.009627728,0.01283697,695,425,78,0.010899183,0.084468665,0.010899183,0.059945504,0.114441417,0.050408719,0.024523161,0.047683924,0.017711172,0.010899183,0.159400545,0.073569482,0.113079019,0.16893733,0.04359673,0.009536785,2.7
75450,2020w55,55,75XXX,0.428571429,0.571428571,0,0,0,0.727272727,0,0.272727273,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
75452,2020w55,55,75XXX,0.101470588,0.401470588,0.144117647,0.330882353,0.022058824,0.627324171,0.098625707,0.210185934,0.063864188,0.2934519,0.169765562,0.531123686,0.005658852,575,301,29,0.004672897,0.070093458,0.020249221,0.049844237,0.1105919,0.054517134,0.03894081,0.046728972,0.018691589,0.023364486,0.141744548,0.07788162,0.11682243,0.191588785,0.029595016,0.004672897,2.6
75453,2020w55,55,75XXX,0.09178744,0.38647343,0.125603865,0.367149759,0.028985507,0.662561576,0.061576355,0.21182266,0.064039409,0.250614251,0.577395577,0.154791155,0.017199017,184,104,11,0,0.076190476,0.014285714,0.076190476,0.10952381,0.071428571,0.014285714,0.052380952,0.014285714,0.019047619,0.085714286,0.071428571,0.152380952,0.185714286,0.042857143,0.014285714,2.6
